"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","gdd","gddf","tmax_winter","tmax_spring","tmax_summer","tmax_fall","tmax","tmaxf","tmin_winter","tmin_spring","tmin_summer","tmin_fall","tmin","tminf","prcp_winter","prcp_spring","prcp_summer","prcp_fall","prcp","acc_prcp","daylength"
"1125",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,500,"Flowers","Flowers or flower buds",2021,9,2,245,2459460,9,2021,9,2,245,2459460,8,"-9999",4132.4,7438.32,10.27,21.2,30.51,22.94,26.06,78.91,1.3,9.13,21.27,13.42,16.97,62.55,358.53,189.82,402.02,485.93,0,859.46,45867
"1126",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,501,"Flowers","Open flowers",2021,5,26,146,2459361,5,2021,8,11,223,2459438,8,"-9999",1597.37,2875.27,10.27,21.2,30.51,22.94,33.99,93.18,1.3,9.13,21.27,13.42,20.85,69.53,358.53,189.82,402.02,485.93,0,404.02,51289
"1127",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,501,"Flowers","Open flowers",2021,9,2,245,2459460,9,2021,9,2,245,2459460,8,"-9999",4132.4,7438.32,10.27,21.2,30.51,22.94,26.06,78.91,1.3,9.13,21.27,13.42,16.97,62.55,358.53,189.82,402.02,485.93,0,859.46,45867
"1128",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,504,"Fruits","Recent fruit or seed drop",2021,9,30,273,2459488,84,2021,9,30,273,2459488,-9999,"-9999",4768.52,8583.33,10.27,21.2,30.51,22.94,25.17,77.31,1.3,9.13,21.27,13.42,10.85,51.53,358.53,189.82,402.02,485.93,0,923.39,41821
"1129",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,516,"Fruits","Fruits",2021,7,22,203,2459418,14,2021,9,10,253,2459468,6,"-9999",3023.66,5442.59,10.27,21.2,30.51,22.94,28.72,83.7,1.3,9.13,21.27,13.42,18.75,65.75,358.53,189.82,402.02,485.93,0,655.47,50921
"1130",38731,"NBG-Wildflower Meadow",36.905289,-76.197395,2,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",240370,516,"Fruits","Fruits",2021,9,30,273,2459488,14,2021,10,24,297,2459512,-9999,"-9999",4768.52,8583.33,10.27,21.2,30.51,22.94,25.17,77.31,1.3,9.13,21.27,13.42,10.85,51.53,358.53,189.82,402.02,485.93,0,923.39,41821
"1131",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,390,"Fruits","Ripe fruits",2021,8,31,243,2459458,7,2021,11,9,313,2459528,6,"-9999",3049.3,5488.74,3.99,15.81,27.65,18.52,28.13,82.63,-4.47,3.89,17.38,7.02,19.15,66.47,299.76,318.52,568.61,305.53,0,1040.07,46782
"1132",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,390,"Fruits","Ripe fruits",2021,11,16,320,2459535,1,2021,11,23,327,2459542,14,"-9999",4197.57,7555.63,3.99,15.81,27.65,18.52,9.29,48.72,-4.47,3.89,17.38,7.02,0.21,32.38,299.76,318.52,568.61,305.53,0,1468.51,34220
"1133",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,390,"Fruits","Ripe fruits",2021,12,28,362,2459577,21,2021,12,28,362,2459577,-9999,"-9999",4349.35,7828.82,3.99,15.81,27.65,18.52,7.71,45.88,-4.47,3.89,17.38,7.02,-0.65,30.83,299.76,318.52,568.61,305.53,0,1553.83,32117
"1134",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,482,"Leaves","Initial growth (forbs)",2021,4,13,103,2459318,-9999,2021,4,20,110,2459325,7,"-9999",332.68,598.82,3.99,15.81,27.65,18.52,15.8,60.44,-4.47,3.89,17.38,7.02,2.88,37.18,299.76,318.52,568.61,305.53,0,222.72,47037
"1135",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,482,"Leaves","Initial growth (forbs)",2021,10,12,285,2459500,7,2021,10,12,285,2459500,7,"MultiObserver-StatusConflict",3817.56,6871.61,3.99,15.81,27.65,18.52,24.01,75.22,-4.47,3.89,17.38,7.02,11.66,52.99,299.76,318.52,568.61,305.53,0,1292.89,39448
"1136",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,488,"Leaves","Leaves (forbs)",2021,4,13,103,2459318,-9999,2021,11,9,313,2459528,6,"MultiObserver-StatusConflict",332.68,598.82,3.99,15.81,27.65,18.52,15.8,60.44,-4.47,3.89,17.38,7.02,2.88,37.18,299.76,318.52,568.61,305.53,0,222.72,47037
"1137",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,500,"Flowers","Flowers or flower buds",2021,5,25,145,2459360,7,2021,8,31,243,2459458,14,"MultiObserver-StatusConflict",888.97,1600.14,3.99,15.81,27.65,18.52,25.95,78.71,-4.47,3.89,17.38,7.02,9.78,49.6,299.76,318.52,568.61,305.53,0,377.45,52992
"1138",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,500,"Flowers","Flowers or flower buds",2021,9,21,264,2459479,7,2021,10,12,285,2459500,7,"MultiObserver-StatusConflict",3465.31,6237.55,3.99,15.81,27.65,18.52,24.15,75.47,-4.47,3.89,17.38,7.02,9.97,49.95,299.76,318.52,568.61,305.53,0,1205.33,43112
"1139",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,501,"Flowers","Open flowers",2021,6,15,166,2459381,7,2021,8,17,229,2459444,7,"-9999",1297.7,2335.86,3.99,15.81,27.65,18.52,24.79,76.62,-4.47,3.89,17.38,7.02,15.67,60.21,299.76,318.52,568.61,305.53,0,506.55,54309
"1140",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,501,"Flowers","Open flowers",2021,8,31,243,2459458,7,2021,8,31,243,2459458,7,"MultiObserver-StatusConflict",3049.3,5488.74,3.99,15.81,27.65,18.52,28.13,82.63,-4.47,3.89,17.38,7.02,19.15,66.47,299.76,318.52,568.61,305.53,0,1040.07,46782
"1141",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,501,"Flowers","Open flowers",2021,9,21,264,2459479,7,2021,9,29,272,2459487,6,"MultiObserver-StatusConflict",3465.31,6237.55,3.99,15.81,27.65,18.52,24.15,75.47,-4.47,3.89,17.38,7.02,9.97,49.95,299.76,318.52,568.61,305.53,0,1205.33,43112
"1142",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,501,"Flowers","Open flowers",2021,10,12,285,2459500,7,2021,10,12,285,2459500,7,"MultiObserver-StatusConflict",3817.56,6871.61,3.99,15.81,27.65,18.52,24.01,75.22,-4.47,3.89,17.38,7.02,11.66,52.99,299.76,318.52,568.61,305.53,0,1292.89,39448
"1143",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,504,"Fruits","Recent fruit or seed drop",2021,9,21,264,2459479,28,2021,11,9,313,2459528,6,"-9999",3465.31,6237.55,3.99,15.81,27.65,18.52,24.15,75.47,-4.47,3.89,17.38,7.02,9.97,49.95,299.76,318.52,568.61,305.53,0,1205.33,43112
"1144",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,504,"Fruits","Recent fruit or seed drop",2021,11,16,320,2459535,1,2021,11,23,327,2459542,14,"-9999",4197.57,7555.63,3.99,15.81,27.65,18.52,9.29,48.72,-4.47,3.89,17.38,7.02,0.21,32.38,299.76,318.52,568.61,305.53,0,1468.51,34220
"1145",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,504,"Fruits","Recent fruit or seed drop",2021,12,28,362,2459577,21,2021,12,28,362,2459577,-9999,"-9999",4349.35,7828.82,3.99,15.81,27.65,18.52,7.71,45.88,-4.47,3.89,17.38,7.02,-0.65,30.83,299.76,318.52,568.61,305.53,0,1553.83,32117
"1146",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,516,"Fruits","Fruits",2021,8,24,236,2459451,7,2021,11,9,313,2459528,6,"-9999",2879.38,5182.88,3.99,15.81,27.65,18.52,31.38,88.48,-4.47,3.89,17.38,7.02,20.7,69.26,299.76,318.52,568.61,305.53,0,1033.09,47959
"1147",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,516,"Fruits","Fruits",2021,11,16,320,2459535,1,2021,11,23,327,2459542,14,"-9999",4197.57,7555.63,3.99,15.81,27.65,18.52,9.29,48.72,-4.47,3.89,17.38,7.02,0.21,32.38,299.76,318.52,568.61,305.53,0,1468.51,34220
"1148",31287,"Growing Center P6 - Nectar Connectors",42.383141,-71.098061,0,"MA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",241528,516,"Fruits","Fruits",2021,12,28,362,2459577,21,2021,12,28,362,2459577,-9999,"-9999",4349.35,7828.82,3.99,15.81,27.65,18.52,7.71,45.88,-4.47,3.89,17.38,7.02,-0.65,30.83,299.76,318.52,568.61,305.53,0,1553.83,32117
"1149",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,390,"Fruits","Ripe fruits",2021,8,11,223,2459438,20,2021,10,24,297,2459512,-9999,"-9999",3528.49,6351.28,10.27,21.2,30.51,22.94,34.05,93.29,1.3,9.13,21.27,13.42,23.49,74.28,358.53,189.82,402.02,485.93,0,763.37,48798
"1150",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,482,"Leaves","Initial growth (forbs)",2021,4,6,96,2459311,-9999,2021,4,13,103,2459318,17,"-9999",733.31,1319.96,10.27,21.2,30.51,22.94,20.44,68.79,1.3,9.13,21.27,13.42,9.72,49.5,358.53,189.82,402.02,485.93,0,323.29,45370
"1151",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,488,"Leaves","Leaves (forbs)",2021,4,6,96,2459311,-9999,2021,10,24,297,2459512,-9999,"-9999",733.31,1319.96,10.27,21.2,30.51,22.94,20.44,68.79,1.3,9.13,21.27,13.42,9.72,49.5,358.53,189.82,402.02,485.93,0,323.29,45370
"1152",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,500,"Flowers","Flowers or flower buds",2021,4,30,120,2459335,8,2021,8,11,223,2459438,8,"-9999",1117.59,2011.66,10.27,21.2,30.51,22.94,25.96,78.73,1.3,9.13,21.27,13.42,14.74,58.53,358.53,189.82,402.02,485.93,0,389.8,48613
"1153",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,501,"Flowers","Open flowers",2021,6,2,153,2459368,7,2021,8,11,223,2459438,8,"-9999",1741.14,3134.05,10.27,21.2,30.51,22.94,25.97,78.75,1.3,9.13,21.27,13.42,15.41,59.74,358.53,189.82,402.02,485.93,13.24,463.67,51760
"1154",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,504,"Fruits","Recent fruit or seed drop",2021,8,19,231,2459446,28,2021,10,24,297,2459512,-9999,"-9999",3755.24,6759.42,10.27,21.2,30.51,22.94,33.6,92.48,1.3,9.13,21.27,13.42,25.51,77.92,358.53,189.82,402.02,485.93,0,813.06,47782
"1155",38949,"NBG-WOW Education Station",36.904991,-76.199539,3,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",242047,516,"Fruits","Fruits",2021,7,22,203,2459418,14,2021,10,24,297,2459512,-9999,"-9999",3023.66,5442.59,10.27,21.2,30.51,22.94,28.72,83.7,1.3,9.13,21.27,13.42,18.75,65.75,358.53,189.82,402.02,485.93,0,655.47,50921
"1156",38569,"My Street",41.034615,-73.740723,73,"NY",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243163,390,"Fruits","Ripe fruits",2021,9,23,266,2459481,-9999,2021,9,23,266,2459481,-9999,"-9999",3651.79,6573.21,4.09,16.18,27.85,18.53,26.71,80.08,-3.21,4.99,18.25,8.78,18.84,65.91,258.04,272.57,474.91,333.35,35.28,1146.64,42779
"1157",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,390,"Fruits","Ripe fruits",2021,9,19,262,2459477,7,2021,12,5,339,2459554,-9999,"-9999",4064.92,7316.86,6.53,19.24,30.16,20.3,26.95,80.51,-1.55,7,19.65,9.85,17.87,64.17,339.2,228.42,562.06,414.59,0,1034.68,43436
"1158",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,482,"Leaves","Initial growth (forbs)",2021,4,5,95,2459310,7,2021,4,5,95,2459310,5,"-9999",458.38,825.08,6.53,19.24,30.16,20.3,22.05,71.69,-1.55,7,19.65,9.85,5.16,41.29,339.2,228.42,562.06,414.59,0,279.37,45383
"1159",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,488,"Leaves","Leaves (forbs)",2021,4,5,95,2459310,7,2021,12,5,339,2459554,-9999,"-9999",458.38,825.08,6.53,19.24,30.16,20.3,22.05,71.69,-1.55,7,19.65,9.85,5.16,41.29,339.2,228.42,562.06,414.59,0,279.37,45383
"1160",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,500,"Flowers","Flowers or flower buds",2021,5,2,122,2459337,7,2021,9,12,255,2459470,7,"-9999",846.13,1523.03,6.53,19.24,30.16,20.3,29.22,84.6,-1.55,7,19.65,9.85,9.26,48.67,339.2,228.42,562.06,414.59,0.62,338.28,49302
"1161",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,501,"Flowers","Open flowers",2021,5,20,140,2459355,11,2021,9,12,255,2459470,7,"-9999",1131.52,2036.74,6.53,19.24,30.16,20.3,31.26,88.27,-1.55,7,19.65,9.85,13.65,56.57,339.2,228.42,562.06,414.59,0,352.21,51390
"1162",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,504,"Fruits","Recent fruit or seed drop",2021,9,19,262,2459477,7,2021,12,5,339,2459554,-9999,"-9999",4064.92,7316.86,6.53,19.24,30.16,20.3,26.95,80.51,-1.55,7,19.65,9.85,17.87,64.17,339.2,228.42,562.06,414.59,0,1034.68,43436
"1163",32985,"MD home",39.009678,-77.095146,65,"MD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",243346,516,"Fruits","Fruits",2021,9,12,255,2459470,8,2021,12,5,339,2459554,-9999,"-9999",3894.55,7010.19,6.53,19.24,30.16,20.3,29.92,85.86,-1.55,7,19.65,9.85,15.03,59.05,339.2,228.42,562.06,414.59,0,1011.16,44531
"1164",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,390,"Fruits","Ripe fruits",2021,10,10,283,2459498,51,2021,10,21,294,2459509,-9999,"-9999",3270.63,5887.13,1.74,12.97,24.98,15.25,15.82,60.48,-6.41,1.91,15.37,5.79,6.75,44.15,252.43,207.52,321.71,271.4,0,839.93,39606
"1165",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,488,"Leaves","Leaves (forbs)",2021,6,19,170,2459385,-9999,2021,10,21,294,2459509,-9999,"-9999",1134.25,2041.65,1.74,12.97,24.98,15.25,25.82,78.48,-6.41,1.91,15.37,5.79,16.34,61.41,252.43,207.52,321.71,271.4,2.26,344.95,55012
"1166",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,500,"Flowers","Flowers or flower buds",2021,6,19,170,2459385,-9999,2021,8,20,232,2459447,51,"-9999",1134.25,2041.65,1.74,12.97,24.98,15.25,25.82,78.48,-6.41,1.91,15.37,5.79,16.34,61.41,252.43,207.52,321.71,271.4,2.26,344.95,55012
"1167",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,501,"Flowers","Open flowers",2021,6,26,177,2459392,7,2021,8,20,232,2459447,51,"-9999",1264.97,2276.94,1.74,12.97,24.98,15.25,23.64,74.55,-6.41,1.91,15.37,5.79,15.06,59.11,252.43,207.52,321.71,271.4,0,368.56,54976
"1168",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,504,"Fruits","Recent fruit or seed drop",2021,10,10,283,2459498,51,2021,10,21,294,2459509,-9999,"-9999",3270.63,5887.13,1.74,12.97,24.98,15.25,15.82,60.48,-6.41,1.91,15.37,5.79,6.75,44.15,252.43,207.52,321.71,271.4,0,839.93,39606
"1169",32986,"ME home",43.864231,-69.622574,57,"ME",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",244930,516,"Fruits","Fruits",2021,8,8,220,2459435,7,2021,10,21,294,2459509,-9999,"-9999",2123.95,3823.11,1.74,12.97,24.98,15.25,27.76,81.97,-6.41,1.91,15.37,5.79,19.02,66.24,252.43,207.52,321.71,271.4,0,623.37,50858
"1170",42007,"My yard",39.789318,-84.890862,294,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",255680,482,"Leaves","Initial growth (forbs)",2021,4,12,102,2459317,12,2021,5,23,143,2459358,15,"-9999",400.14,720.24,2.45,17.53,28.43,18.27,17.87,64.17,-5.64,4,17.33,6.25,7.52,45.54,153.68,256.04,366.44,254.13,1.83,238.51,46547
"1171",42007,"My yard",39.789318,-84.890862,294,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",255680,488,"Leaves","Leaves (forbs)",2021,4,12,102,2459317,12,2021,9,30,273,2459488,-9999,"-9999",400.14,720.24,2.45,17.53,28.43,18.27,17.87,64.17,-5.64,4,17.33,6.25,7.52,45.54,153.68,256.04,366.44,254.13,1.83,238.51,46547
"1172",42007,"My yard",39.789318,-84.890862,294,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",255680,500,"Flowers","Flowers or flower buds",2021,6,7,158,2459373,15,2021,9,5,248,2459463,25,"-9999",1177.13,2118.83,2.45,17.53,28.43,18.27,26.99,80.58,-5.64,4,17.33,6.25,18.09,64.56,153.68,256.04,366.44,254.13,11.05,457.35,53010
"1173",42007,"My yard",39.789318,-84.890862,294,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",255680,501,"Flowers","Open flowers",2021,7,20,201,2459416,29,2021,9,5,248,2459463,25,"-9999",2155.55,3879.99,2.45,17.53,28.43,18.27,28.09,82.56,-5.64,4,17.33,6.25,16.21,61.18,153.68,256.04,366.44,254.13,0,674.82,51974
"1174",42792,"Home",40.994793,-85.285538,239,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",260782,482,"Leaves","Initial growth (forbs)",2021,4,18,108,2459323,40,2021,4,18,108,2459323,-9999,"-9999",401.89,723.39,1.28,16.94,28.2,17.49,16.48,61.66,-6.6,3.46,17.08,5.41,-0.38,31.32,120.16,280.02,374.43,253.98,0,191.46,47653
"1175",42792,"Home",40.994793,-85.285538,239,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",260782,488,"Leaves","Leaves (forbs)",2021,4,18,108,2459323,40,2021,4,18,108,2459323,-9999,"-9999",401.89,723.39,1.28,16.94,28.2,17.49,16.48,61.66,-6.6,3.46,17.08,5.41,-0.38,31.32,120.16,280.02,374.43,253.98,0,191.46,47653
"1176",43028,"Neighborhood",38.618015,-77.342934,73,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",262712,482,"Leaves","Initial growth (forbs)",2021,3,27,86,2459301,18,2021,3,27,86,2459301,-9999,"-9999",396.09,712.96,7.28,19.68,29.95,20.47,21.9,71.42,-1.29,7.01,19.69,9.89,7.72,45.9,326.15,251.07,346.2,408.51,0,244.36,43972
"1177",43028,"Neighborhood",38.618015,-77.342934,73,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",262712,488,"Leaves","Leaves (forbs)",2021,3,27,86,2459301,18,2021,3,27,86,2459301,-9999,"-9999",396.09,712.96,7.28,19.68,29.95,20.47,21.9,71.42,-1.29,7.01,19.69,9.89,7.72,45.9,326.15,251.07,346.2,408.51,0,244.36,43972
"1178",43334,"Our Back Yard",31.856649,-92.286476,27,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",264403,482,"Leaves","Initial growth (forbs)",2021,3,29,88,2459303,2,2021,4,25,115,2459330,-9999,"-9999",966.95,1740.5,14.42,24.51,32.78,25.84,22.25,72.05,2.84,12.43,22.09,13.55,4.57,40.23,401.2,479.46,320.32,485.23,0,309.13,44042
"1179",43334,"Our Back Yard",31.856649,-92.286476,27,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",264403,488,"Leaves","Leaves (forbs)",2021,3,29,88,2459303,2,2021,4,25,115,2459330,-9999,"-9999",966.95,1740.5,14.42,24.51,32.78,25.84,22.25,72.05,2.84,12.43,22.09,13.55,4.57,40.23,401.2,479.46,320.32,485.23,0,309.13,44042
"1180",36652,"Our property",37.902752,-78.902069,307,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",265323,482,"Leaves","Initial growth (forbs)",2021,3,31,90,2459305,6,2021,4,13,103,2459318,8,"-9999",378.54,681.36,6.81,19.53,29.79,20.05,17.27,63.09,-3.12,5.21,17.28,8,3.74,38.73,359.3,180.7,433.18,463.13,22.05,287.6,44554
"1181",36652,"Our property",37.902752,-78.902069,307,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",265323,488,"Leaves","Leaves (forbs)",2021,3,31,90,2459305,6,2021,6,1,152,2459367,-9999,"-9999",378.54,681.36,6.81,19.53,29.79,20.05,17.27,63.09,-3.12,5.21,17.28,8,3.74,38.73,359.3,180.7,433.18,463.13,22.05,287.6,44554
"1182",36652,"Our property",37.902752,-78.902069,307,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",265323,500,"Flowers","Flowers or flower buds",2021,6,1,152,2459367,20,2021,6,1,152,2459367,-9999,"-9999",1275.8,2296.44,6.81,19.53,29.79,20.05,25.23,77.41,-3.12,5.21,17.28,8,9.7,49.46,359.3,180.7,433.18,463.13,0,396.41,52016
"1183",43773,"Big Backyard",39.985207,-75.614998,155,"PA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",267572,482,"Leaves","Initial growth (forbs)",2021,4,5,95,2459310,-9999,2021,4,5,95,2459310,-9999,"-9999",320.49,576.88,4.53,17.46,28.85,18.94,19.71,67.48,-3.26,5.2,17.96,8.09,4.4,39.92,330.29,256.73,399.19,340.43,0,296.07,45460
"1184",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,482,"Leaves","Initial growth (forbs)",2021,5,24,144,2459359,-9999,2021,5,27,147,2459362,9,"-9999",1054.33,1897.79,2.36,17.71,29.67,18.44,29.09,84.36,-6.6,6.67,18.94,6.95,17.75,63.95,143.24,436.2,534.79,181.72,0,524.49,51963
"1185",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,482,"Leaves","Initial growth (forbs)",2021,6,7,158,2459373,2,2021,6,7,158,2459373,-9999,"-9999",1325.87,2386.56,2.36,17.71,29.67,18.44,28.59,83.46,-6.6,6.67,18.94,6.95,19.48,67.06,143.24,436.2,534.79,181.72,12.63,556.5,52947
"1186",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,488,"Leaves","Leaves (forbs)",2021,5,24,144,2459359,-9999,2021,6,7,158,2459373,-9999,"-9999",1054.33,1897.79,2.36,17.71,29.67,18.44,29.09,84.36,-6.6,6.67,18.94,6.95,17.75,63.95,143.24,436.2,534.79,181.72,0,524.49,51963
"1187",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,500,"Flowers","Flowers or flower buds",2021,5,24,144,2459359,-9999,2021,6,7,158,2459373,-9999,"OneObserver-StatusConflict",1054.33,1897.79,2.36,17.71,29.67,18.44,29.09,84.36,-6.6,6.67,18.94,6.95,17.75,63.95,143.24,436.2,534.79,181.72,0,524.49,51963
"1188",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,501,"Flowers","Open flowers",2021,5,27,147,2459362,3,2021,6,7,158,2459373,-9999,"OneObserver-StatusConflict",1121.28,2018.3,2.36,17.71,29.67,18.44,23.71,74.68,-6.6,6.67,18.94,6.95,17.91,64.24,143.24,436.2,534.79,181.72,13.38,540.91,52222
"1189",44826,"Home",41.462021,-90.154625,199,"IL",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",273324,390,"Fruits","Ripe fruits",2021,8,27,239,2459454,4,2021,9,9,252,2459467,-9999,"-9999",3063,5513.4,-0.44,16.23,29.07,16.89,32.85,91.13,-8.97,5.11,17.95,5.43,21,69.8,163,343.36,348.29,387.74,0,754.45,47324
"1190",44826,"Home",41.462021,-90.154625,199,"IL",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",273324,488,"Leaves","Leaves (forbs)",2021,7,25,206,2459421,-9999,2021,9,9,252,2459467,-9999,"-9999",2280.18,4104.32,-0.44,16.23,29.07,16.89,31.5,88.7,-8.97,5.11,17.95,5.43,20.05,68.09,163,343.36,348.29,387.74,0,662.95,51999
