"","observation_id","observedby_person_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
"1384",25504329,56761,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-04-06",96,0,50,"-9999",-9999
"1385",25613227,56761,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-04-14",104,0,50,"-9999",-9999
"1386",25721215,56761,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-04-21",111,0,50,"-9999",-9999
"1387",25819231,56761,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-04-29",119,0,50,"-9999",-9999
"1388",26956530,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-08-29",241,0,50,"-9999",-9999
"1389",27141270,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-03",246,0,50,"-9999",-9999
"1390",27141293,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-10",253,0,50,"-9999",-9999
"1391",27141312,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-17",260,0,50,"-9999",-9999
"1392",27762722,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-24",267,0,50,"-9999",-9999
"1393",27762772,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-30",273,0,50,"-9999",-9999
"1394",27762783,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-10-07",280,0,50,"-9999",-9999
"1395",27762827,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-10-11",284,0,50,"-9999",-9999
"1396",27762849,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-10-28",301,0,50,"-9999",-9999
"1397",27762893,59944,"2021-12-08 08:43:09",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-10-20",293,0,50,"-9999",-9999
"1398",27762915,59944,"2021-11-22 07:13:35",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-11-16",320,0,50,"-9999",-9999
"1399",27762969,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-11-09",313,0,50,"-9999",-9999
"1400",27763151,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-11-02",306,0,50,"-9999",-9999
"1401",27825698,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-08-23",235,0,50,"-9999",-9999
"1402",27825720,59944,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-09-06",249,0,50,"-9999",-9999
"1403",27889721,59948,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",224272,501,"Open flowers","2021-12-01",335,0,50,"-9999",-9999
"1404",26979863,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-08-24",236,0,50,"-9999",-9999
"1405",26979981,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-09-01",244,0,50,"-9999",-9999
"1406",27209825,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-09-27",270,0,50,"-9999",-9999
"1407",27322436,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-10-08",281,0,50,"-9999",-9999
"1408",27802480,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-19",323,0,50,"-9999",-9999
"1409",27835600,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-23",327,0,50,"-9999",-9999
"1410",27879123,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-09-06",249,0,50,"-9999",-9999
"1411",27879156,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-29",333,0,50,"-9999",-9999
"1412",27879157,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-29",333,0,50,"-9999",-9999
"1413",27879158,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-29",333,0,50,"-9999",-9999
"1414",27879179,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-10-25",298,0,50,"-9999",-9999
"1415",27879180,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-10-25",298,0,50,"-9999",-9999
"1416",27948177,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-09-13",256,0,50,"-9999",-9999
"1417",27948199,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-09-20",263,0,50,"-9999",-9999
"1418",27948243,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-10-11",284,0,50,"-9999",-9999
"1419",27948287,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-10-18",291,0,50,"-9999",-9999
"1420",27948320,59939,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",246672,501,"Open flowers","2021-11-01",305,0,50,"-9999",-9999
"1421",25690562,49421,"-9999",35315,35.106434,-106.509827,1729,"NM",781,"Acer","saccharinum","silver maple","Plantae",268363,501,"Open flowers","2021-04-19",109,-1,50,"-9999",-9999
"1422",27322474,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-10-08",281,0,50,"-9999",-9999
"1423",27367567,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-08-26",238,0,50,"-9999",-9999
"1424",27367586,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-09-02",245,0,50,"-9999",-9999
"1425",27367606,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-09-09",252,0,50,"-9999",-9999
"1426",27367617,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-09-16",259,0,50,"-9999",-9999
"1427",27367628,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-09-23",266,0,50,"-9999",-9999
"1428",27367639,59935,"-9999",35069,34.773415,-96.664055,315,"OK",781,"Acer","saccharinum","silver maple","Plantae",277241,501,"Open flowers","2021-10-01",274,0,50,"-9999",-9999
"1429",27087499,59899,"2021-09-21 11:20:09",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-09-14",257,1,50,"-9999",-9999
"1430",27156953,59899,"2021-09-28 11:21:40",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-09-21",264,0,50,"-9999",-9999
"1431",27220123,59899,"2021-10-05 11:15:41",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-09-28",271,1,50,"-9999",-9999
"1432",27360514,59899,"2021-10-19 11:16:52",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-10-12",285,1,50,"-9999",-9999
"1433",27438174,59899,"2021-10-26 11:15:56",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-10-19",292,0,50,"-9999",-9999
"1434",27614145,59899,"2021-11-09 12:06:38",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-11-02",306,0,50,"-9999",-9999
"1435",27762665,59899,"2021-11-23 12:09:43",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-11-16",320,1,50,"-9999",-9999
"1436",27837662,59899,"2021-11-30 12:10:38",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-11-23",327,0,50,"-9999",-9999
"1437",27944482,59899,"2021-12-14 12:12:07",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-12-07",341,0,50,"-9999",-9999
"1438",27993595,59899,"2022-01-11 12:11:10",44946,35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Open flowers","2021-12-14",348,0,50,"-9999",-9999
"1439",28279426,50769,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-02-10",41,0,50,"-9999",-9999
"1440",28443283,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-02-18",49,0,50,"-9999",-9999
"1441",29826779,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-04-22",112,0,50,"-9999",-9999
"1442",30034698,50769,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-05-12",132,0,50,"-9999",-9999
"1443",30368896,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-06-03",154,1,50,"5-24%",-9999
"1444",30863849,61337,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-08-01",213,1,50,"25-49%",-9999
"1445",30999648,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-06-30",181,1,50,"5-24%",-9999
"1446",31000032,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-08-01",213,1,50,"25-49%",-9999
"1447",31494114,61337,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-10-18",291,0,50,"-9999",-9999
"1448",31543337,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-02-10",41,0,50,"-9999",-9999
"1449",31543829,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-05-12",132,0,50,"-9999",-9999
"1450",31649298,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-09-02",245,1,50,"-9999",-9999
"1451",31649817,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-09-30",273,1,50,"75-94%",-9999
"1452",31650498,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1453",31786498,34878,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2022-11-05",309,0,50,"-9999",-9999
"1454",28390122,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-02-24",55,0,50,"-9999",-9999
"1455",29826560,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-04-15",105,0,50,"-9999",-9999
"1456",30368670,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-06-03",154,1,50,"50-74%",-9999
"1457",30864162,61337,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-08-01",213,0,50,"-9999",-9999
"1458",30882579,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-08-14",226,0,50,"-9999",-9999
"1459",30999454,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-06-30",181,1,50,"5-24%",-9999
"1460",31000338,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-08-01",213,0,50,"-9999",-9999
"1461",31543558,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-02-24",55,0,50,"-9999",-9999
"1462",31544066,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-08-14",226,0,50,"-9999",-9999
"1463",31649171,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-08-29",241,-1,50,"-9999",-9999
"1464",31649605,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-09-29",272,0,50,"-9999",-9999
"1465",31650182,62634,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1466",31707409,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1467",32384236,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1468",28303572,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-02-11",42,0,50,"-9999",-9999
"1469",28399825,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-02-24",55,0,50,"-9999",-9999
"1470",28548076,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-03-13",72,0,50,"-9999",-9999
"1471",28703982,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-03-18",77,0,50,"-9999",-9999
"1472",29395544,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-03-29",88,0,50,"-9999",-9999
"1473",29702022,52621,"2022-04-18 17:57:30",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-04-18",108,0,50,"-9999",-9999
"1474",29983720,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-05-09",129,0,50,"-9999",-9999
"1475",30080986,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-05-16",136,0,50,"-9999",-9999
"1476",30184073,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-05-23",143,0,50,"-9999",-9999
"1477",30270421,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-05-30",150,0,50,"-9999",-9999
"1478",30456954,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-06-19",170,1,50,"75-94%",-9999
"1479",30523891,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-06-27",178,1,50,"95% or more",-9999
"1480",30624473,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-07-09",190,1,50,"95% or more",-9999
"1481",30700695,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-07-19",200,1,50,"95% or more",-9999
"1482",30721544,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-07-22",203,1,50,"95% or more",-9999
"1483",31056325,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-09-05",248,0,50,"-9999",-9999
"1484",31534424,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-10-23",296,0,50,"-9999",-9999
"1485",31658733,52621,"-9999",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1486",31830771,52621,"2022-11-19 12:42:51",37410,32.584236,-91.974403,24,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231278,501,"Open flowers","2022-11-19",323,0,50,"-9999",-9999
"1487",30368933,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-06-03",154,0,50,"-9999",-9999
"1488",30863886,61337,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-08-01",213,0,50,"-9999",-9999
"1489",30999685,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-06-30",181,0,50,"-9999",-9999
"1490",31000068,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-08-01",213,-1,50,"-9999",-9999
"1491",31494151,61337,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-10-18",291,0,50,"-9999",-9999
"1492",31649335,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-09-02",245,0,50,"-9999",-9999
"1493",31649854,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-09-30",273,1,50,"75-94%",-9999
"1494",31650461,62634,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1495",31786513,34878,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293782,501,"Open flowers","2022-11-05",309,0,50,"-9999",-9999
"1496",30368991,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-06-03",154,0,50,"-9999",-9999
"1497",30863944,61337,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-08-01",213,1,50,"Less than 5%",-9999
"1498",30999712,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-06-30",181,1,50,"5-24%",-9999
"1499",31000126,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-08-01",213,1,50,"5-24%",-9999
"1500",31649393,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-09-02",245,1,50,"Less than 5%",-9999
"1501",31649912,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-09-30",273,0,50,"-9999",-9999
"1502",31650403,62634,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-11-02",306,0,50,"-9999",-9999
"1503",32402940,50260,"-9999",27475,29.783813,-90.117561,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",293842,501,"Open flowers","2022-08-22",234,1,50,"-9999",-9999
"1504",30545343,64959,"2022-07-02 17:06:50",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-06-29",180,1,50,"75-94%",-9999
"1505",30563398,64959,"2022-07-09 14:30:53",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-07-02",183,1,50,"75-94%",-9999
"1506",30622195,64959,"2022-07-21 17:22:29",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-07-08",189,1,50,"75-94%",-9999
"1507",30713525,64959,"2022-07-21 17:40:25",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-07-14",195,1,50,"75-94%",-9999
"1508",30713581,64959,"2022-08-02 15:02:55",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-07-21",202,0,50,"-9999",-9999
"1509",30797110,64959,"2022-08-16 13:08:28",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-07-28",209,0,50,"-9999",-9999
"1510",30797166,64959,"2022-08-16 13:08:28",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-08-02",214,0,50,"-9999",-9999
"1511",30898722,64959,"-9999",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296845,501,"Open flowers","2022-08-12",224,0,50,"-9999",-9999
"1512",30545350,64959,"2022-07-02 17:06:50",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-06-29",180,1,50,"75-94%",-9999
"1513",30563399,64959,"2022-07-09 14:30:53",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-07-02",183,1,50,"75-94%",-9999
"1514",30622202,64959,"2022-07-21 17:22:29",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-07-08",189,1,50,"75-94%",-9999
"1515",30713532,64959,"2022-07-21 17:40:25",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-07-14",195,0,50,"-9999",-9999
"1516",30713588,64959,"2022-08-02 15:02:55",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-07-21",202,0,50,"-9999",-9999
"1517",30797117,64959,"2022-08-16 13:08:28",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-07-28",209,0,50,"-9999",-9999
"1518",30797173,64959,"2022-08-16 13:08:28",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-08-02",214,0,50,"-9999",-9999
"1519",30898729,64959,"-9999",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296846,501,"Open flowers","2022-08-12",224,0,50,"-9999",-9999
"1520",30545357,64959,"2022-07-02 17:06:50",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296847,501,"Open flowers","2022-06-29",180,1,50,"50-74%",-9999
"1521",30563397,64959,"2022-07-09 14:30:53",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296847,501,"Open flowers","2022-07-02",183,1,50,"75-94%",-9999
"1522",30622206,64959,"2022-07-21 17:22:29",48469,30.682001,-97.712837,257,"TX",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",296847,501,"Open flowers","2022-07-08",189,1,50,"75-94%",-9999
