"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","open_flower_estimate","max_flowers","near_max_threshold","is_near_max","peak"
"27060",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-02-26",57,2022,4683.5,9500.95,7125.7125,0,0
"27061",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-04-05",95,2022,9500.95,9500.95,7125.7125,1,1
"27062",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-04-13",103,2022,0,9500.95,7125.7125,0,0
"27063",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-04-19",109,2022,0,9500.95,7125.7125,0,0
"27064",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-05-07",127,2022,0,9500.95,7125.7125,0,0
"27065",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-05-18",138,2022,0,9500.95,7125.7125,0,0
"27066",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-05-26",146,2022,0,9500.95,7125.7125,0,0
"27067",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-06-01",152,2022,0,9500.95,7125.7125,0,0
"27068",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-06-09",160,2022,0,9500.95,7125.7125,0,0
"27069",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-06-16",167,2022,0,9500.95,7125.7125,0,0
"27070",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-07-13",194,2022,0,9500.95,7125.7125,0,0
"27071",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-07-27",208,2022,0,9500.95,7125.7125,0,0
"27072",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-08-01",213,2022,0,9500.95,7125.7125,0,0
"27073",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-08-10",222,2022,0,9500.95,7125.7125,0,0
"27074",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-08-17",229,2022,0,9500.95,7125.7125,0,0
"27075",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-08-31",243,2022,0,9500.95,7125.7125,0,0
"27076",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-10-17",290,2022,0,9500.95,7125.7125,0,0
"27077",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-10-29",302,2022,0,9500.95,7125.7125,0,0
"27078",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-11-02",306,2022,0,9500.95,7125.7125,0,0
"27079",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-12-06",340,2022,0,9500.95,7125.7125,0,0
"27080",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-12-07",341,2022,0,9500.95,7125.7125,0,0
"27081",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-12-14",348,2022,0,9500.95,7125.7125,0,0
"27082",42019,46.058804,-118.310844,310,"WA",781,"silver maple",255781,501,"Open flowers","2022-12-28",362,2022,0,9500.95,7125.7125,0,0
"27083",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-01-17",17,2022,0,1.4,1.05,0,0
"27084",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-02-09",40,2022,0,1.4,1.05,0,0
"27085",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-02-28",59,2022,0,1.4,1.05,0,0
"27086",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-03-14",73,2022,0,1.4,1.05,0,0
"27087",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-03-21",80,2022,0,1.4,1.05,0,0
"27088",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-03-28",87,2022,0,1.4,1.05,0,0
"27089",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-04-04",94,2022,0,1.4,1.05,0,0
"27090",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-04-11",101,2022,0,1.4,1.05,0,0
"27091",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-04-18",108,2022,1.4,1.4,1.05,1,1
"27092",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-04-25",115,2022,0,1.4,1.05,0,0
"27093",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-02",122,2022,0,1.4,1.05,0,0
"27094",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-09",129,2022,0,1.4,1.05,0,0
"27095",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-16",136,2022,0,1.4,1.05,0,0
"27096",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-23",143,2022,0,1.4,1.05,0,0
"27097",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-28",148,2022,0,1.4,1.05,0,0
"27098",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-05-30",150,2022,0,1.4,1.05,0,0
"27099",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-06-06",157,2022,0,1.4,1.05,0,0
"27100",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-06-13",164,2022,0,1.4,1.05,0,0
"27101",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-06-20",171,2022,0,1.4,1.05,0,0
"27102",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-06-29",180,2022,0,1.4,1.05,0,0
"27103",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-07-03",184,2022,0,1.4,1.05,0,0
"27104",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-07-06",187,2022,0,1.4,1.05,0,0
"27105",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-07-11",192,2022,0,1.4,1.05,0,0
"27106",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-07-18",199,2022,0,1.4,1.05,0,0
"27107",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-07-25",206,2022,0,1.4,1.05,0,0
"27108",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-08-01",213,2022,0,1.4,1.05,0,0
"27109",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-08-08",220,2022,0,1.4,1.05,0,0
"27110",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-08-15",227,2022,0,1.4,1.05,0,0
"27111",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-08-22",234,2022,0,1.4,1.05,0,0
"27112",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-09-04",247,2022,0,1.4,1.05,0,0
"27113",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-09-12",255,2022,0,1.4,1.05,0,0
"27114",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-09-19",262,2022,0,1.4,1.05,0,0
"27115",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-09-26",269,2022,0,1.4,1.05,0,0
"27116",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-03",276,2022,0,1.4,1.05,0,0
"27117",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-10",283,2022,0,1.4,1.05,0,0
"27118",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-17",290,2022,0,1.4,1.05,0,0
"27119",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-24",297,2022,0,1.4,1.05,0,0
"27120",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-27",300,2022,0,1.4,1.05,0,0
"27121",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-10-31",304,2022,0,1.4,1.05,0,0
"27122",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-11-07",311,2022,0,1.4,1.05,0,0
"27123",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-11-14",318,2022,0,1.4,1.05,0,0
"27124",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-11-21",325,2022,0,1.4,1.05,0,0
"27125",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-12-05",339,2022,0,1.4,1.05,0,0
"27126",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,500,"Flowers or flower buds","2022-12-31",365,2022,0,1.4,1.05,0,0
"27127",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-01-17",17,2022,0,1.4,1.05,0,0
"27128",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-02-09",40,2022,0,1.4,1.05,0,0
"27129",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-02-28",59,2022,0,1.4,1.05,0,0
"27130",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-03-14",73,2022,0,1.4,1.05,0,0
"27131",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-03-21",80,2022,0,1.4,1.05,0,0
"27132",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-03-28",87,2022,0,1.4,1.05,0,0
"27133",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-04-04",94,2022,0,1.4,1.05,0,0
"27134",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-04-11",101,2022,0,1.4,1.05,0,0
"27135",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-04-18",108,2022,1.4,1.4,1.05,1,1
"27136",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-04-25",115,2022,0,1.4,1.05,0,0
"27137",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-02",122,2022,0,1.4,1.05,0,0
"27138",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-09",129,2022,0,1.4,1.05,0,0
"27139",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-16",136,2022,0,1.4,1.05,0,0
"27140",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-23",143,2022,0,1.4,1.05,0,0
"27141",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-28",148,2022,0,1.4,1.05,0,0
"27142",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-05-30",150,2022,0,1.4,1.05,0,0
"27143",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-06-06",157,2022,0,1.4,1.05,0,0
"27144",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-06-13",164,2022,0,1.4,1.05,0,0
"27145",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-06-20",171,2022,0,1.4,1.05,0,0
"27146",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-06-29",180,2022,0,1.4,1.05,0,0
"27147",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-07-03",184,2022,0,1.4,1.05,0,0
"27148",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-07-06",187,2022,0,1.4,1.05,0,0
"27149",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-07-11",192,2022,0,1.4,1.05,0,0
"27150",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-07-18",199,2022,0,1.4,1.05,0,0
"27151",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-07-25",206,2022,0,1.4,1.05,0,0
"27152",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-08-01",213,2022,0,1.4,1.05,0,0
"27153",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-08-08",220,2022,0,1.4,1.05,0,0
"27154",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-08-15",227,2022,0,1.4,1.05,0,0
"27155",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-08-22",234,2022,0,1.4,1.05,0,0
"27156",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-09-04",247,2022,0,1.4,1.05,0,0
"27157",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-09-12",255,2022,0,1.4,1.05,0,0
"27158",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-09-19",262,2022,0,1.4,1.05,0,0
"27159",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-09-26",269,2022,0,1.4,1.05,0,0
"27160",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-03",276,2022,0,1.4,1.05,0,0
"27161",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-10",283,2022,0,1.4,1.05,0,0
"27162",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-17",290,2022,0,1.4,1.05,0,0
"27163",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-24",297,2022,0,1.4,1.05,0,0
"27164",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-27",300,2022,0,1.4,1.05,0,0
"27165",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-10-31",304,2022,0,1.4,1.05,0,0
"27166",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-11-07",311,2022,0,1.4,1.05,0,0
"27167",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-11-14",318,2022,0,1.4,1.05,0,0
"27168",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-11-21",325,2022,0,1.4,1.05,0,0
"27169",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-12-05",339,2022,0,1.4,1.05,0,0
"27170",43327,42.386902,-71.146004,0,"MA",781,"silver maple",264360,501,"Open flowers","2022-12-31",365,2022,0,1.4,1.05,0,0
"27171",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-15",74,2022,0,5234.5,3925.875,0,0
"27172",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-16",75,2022,0,5234.5,3925.875,0,0
"27173",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-18",77,2022,0,5234.5,3925.875,0,0
"27174",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-20",79,2022,0,5234.5,3925.875,0,0
"27175",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-21",80,2022,0,5234.5,3925.875,0,0
"27176",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-23",82,2022,0,5234.5,3925.875,0,0
"27177",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-26",85,2022,5234.5,5234.5,3925.875,1,1
"27178",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-28",87,2022,0,5234.5,3925.875,0,0
"27179",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-03-30",89,2022,0,5234.5,3925.875,0,0
"27180",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-03",93,2022,0,5234.5,3925.875,0,0
"27181",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-05",95,2022,0,5234.5,3925.875,0,0
"27182",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-06",96,2022,0,5234.5,3925.875,0,0
"27183",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-11",101,2022,0,5234.5,3925.875,0,0
"27184",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-12",102,2022,0,5234.5,3925.875,0,0
"27185",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-13",103,2022,0,5234.5,3925.875,0,0
"27186",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-20",110,2022,0,5234.5,3925.875,0,0
"27187",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-25",115,2022,0,5234.5,3925.875,0,0
"27188",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-04-26",116,2022,0,5234.5,3925.875,0,0
"27189",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-02",122,2022,0,5234.5,3925.875,0,0
"27190",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-04",124,2022,0,5234.5,3925.875,0,0
"27191",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-07",127,2022,0,5234.5,3925.875,0,0
"27192",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-09",129,2022,0,5234.5,3925.875,0,0
"27193",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-14",134,2022,0,5234.5,3925.875,0,0
"27194",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-16",136,2022,0,5234.5,3925.875,0,0
"27195",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-17",137,2022,0,5234.5,3925.875,0,0
"27196",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-22",142,2022,0,5234.5,3925.875,0,0
"27197",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-23",143,2022,0,5234.5,3925.875,0,0
"27198",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-05-28",148,2022,0,5234.5,3925.875,0,0
"27199",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-05",156,2022,0,5234.5,3925.875,0,0
"27200",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-10",161,2022,0,5234.5,3925.875,0,0
"27201",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-12",163,2022,0,5234.5,3925.875,0,0
"27202",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-16",167,2022,0,5234.5,3925.875,0,0
"27203",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-17",168,2022,0,5234.5,3925.875,0,0
"27204",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-27",178,2022,0,5234.5,3925.875,0,0
"27205",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-06-28",179,2022,0,5234.5,3925.875,0,0
"27206",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-07-01",182,2022,0,5234.5,3925.875,0,0
"27207",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-07-04",185,2022,0,5234.5,3925.875,0,0
"27208",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-07-07",188,2022,0,5234.5,3925.875,0,0
"27209",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-07-12",193,2022,0,5234.5,3925.875,0,0
"27210",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-07-16",197,2022,0,5234.5,3925.875,0,0
"27211",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-08-17",229,2022,0,5234.5,3925.875,0,0
"27212",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-08-27",239,2022,0,5234.5,3925.875,0,0
"27213",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-09-07",250,2022,0,5234.5,3925.875,0,0
"27214",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-09-08",251,2022,0,5234.5,3925.875,0,0
"27215",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-09-11",254,2022,0,5234.5,3925.875,0,0
"27216",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-09-14",257,2022,0,5234.5,3925.875,0,0
"27217",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-09-21",264,2022,0,5234.5,3925.875,0,0
"27218",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-10-03",276,2022,0,5234.5,3925.875,0,0
"27219",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-10-07",280,2022,0,5234.5,3925.875,0,0
"27220",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-10-18",291,2022,0,5234.5,3925.875,0,0
"27221",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-10-21",294,2022,0,5234.5,3925.875,0,0
"27222",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-10-26",299,2022,0,5234.5,3925.875,0,0
"27223",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-11-01",305,2022,0,5234.5,3925.875,0,0
"27224",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-11-04",308,2022,0,5234.5,3925.875,0,0
"27225",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-11-09",313,2022,0,5234.5,3925.875,0,0
"27226",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-11-15",319,2022,0,5234.5,3925.875,0,0
"27227",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,500,"Flowers or flower buds","2022-11-17",321,2022,0,5234.5,3925.875,0,0
"27228",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-15",74,2022,0,5234.5,3925.875,0,0
"27229",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-16",75,2022,0,5234.5,3925.875,0,0
"27230",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-18",77,2022,0,5234.5,3925.875,0,0
"27231",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-20",79,2022,0,5234.5,3925.875,0,0
"27232",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-21",80,2022,0,5234.5,3925.875,0,0
"27233",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-23",82,2022,0,5234.5,3925.875,0,0
"27234",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-26",85,2022,5234.5,5234.5,3925.875,1,1
"27235",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-28",87,2022,0,5234.5,3925.875,0,0
"27236",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-03-30",89,2022,0,5234.5,3925.875,0,0
"27237",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-03",93,2022,0,5234.5,3925.875,0,0
"27238",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-05",95,2022,0,5234.5,3925.875,0,0
"27239",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-06",96,2022,0,5234.5,3925.875,0,0
"27240",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-11",101,2022,0,5234.5,3925.875,0,0
"27241",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-12",102,2022,0,5234.5,3925.875,0,0
"27242",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-13",103,2022,0,5234.5,3925.875,0,0
"27243",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-20",110,2022,0,5234.5,3925.875,0,0
"27244",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-25",115,2022,0,5234.5,3925.875,0,0
"27245",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-04-26",116,2022,0,5234.5,3925.875,0,0
"27246",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-05-02",122,2022,0,5234.5,3925.875,0,0
"27247",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-05-04",124,2022,0,5234.5,3925.875,0,0
"27248",44077,42.349522,-71.124245,13,"MA",781,"silver maple",269194,501,"Open flowers","2022-05-07",127,2022,0,5234.5,3925.875,0,0
